logFC AveExpr t P.Value adj.P.Val B
COL4A6 -2.51642496009624 4.24653656497153 -7.59896347524641 5.29348602465901e-05 0.0116214959169525 2.47380874981637
COL5A2 2.07135022261909 7.37211812911704 5.67681017266151 0.000414107973539561 0.0309127967665441 0.444818247130015
COL9A1 -2.53757103923445 2.27220711076954 -5.2779331376266 0.000672058430368055 0.0382981494048812 -0.0427422624111546
COMP 4.03117023358314 5.92110700848151 6.36420381028571 0.000188808514816991 0.0220326773521205 1.22891664167516
CORO6 -1.0804245452616 5.1765484541114 -5.41215987863317 0.000569618885552759 0.0354704501944494 0.124069604029578
CPAMD8 -2.19575134112533 6.83992508434843 -9.61677635789171 9.04542573369275e-06 0.00443380437615671 4.13057298379381
CPE -1.88432209986238 10.8611003701436 -6.2712813926566 0.00020923102580518 0.0234449843825328 1.12693960807608
CPLX3 -2.4744026239761 6.77279529388938 -4.98061795538035 0.000978162234015066 0.0459493912496672 -0.422262729960175
CPM -2.19162936861788 5.42482617717327 -5.32921628457218 0.000630722012607344 0.0371141593291438 0.0213212336137749
CPNE4 -1.66063417508808 8.2762867085093 -5.46427842184037 0.000534549383695537 0.0345877784220773 0.188087305484404
CRIP3 -1.72448803622924 2.82876353018484 -4.9909671858295 0.000965261600327272 0.045548554746665 -0.4088187899907
CRISPLD2 -1.27440783880229 5.2610348198841 -5.99368521185662 0.000286177290498325 0.0269195662865544 0.814899020172251
CSF2RA 1.62498835978436 3.54740485462172 5.67035925099513 0.000417292045594331 0.0309127967665441 0.437127291421087
CTHRC1 4.74974669211136 7.30865340681907 5.60831171314721 0.000449323567611739 0.0317363827898788 0.362829251375666
CTNNBIP1 -1.1042551878635 7.28149201912573 -4.86463315741183 0.00113628689649417 0.0490673619051324 -0.574083205971381
CTPS1 1.26627744827655 7.10059609046571 4.83563700949101 0.0011800198212144 0.0492770842376277 -0.612368985719151
CWH43 -3.25999407134475 8.83443640538053 -9.61027871096075 9.09233888084215e-06 0.00443380437615671 4.12587652182413
CYP39A1 -1.98170501757102 7.69601120601945 -5.59532018286776 0.000456365386784371 0.0318341567630823 0.347198371356296
CYP3A5 -3.56541131976624 4.95444292125148 -7.9462727507318 3.8085922489363e-05 0.00973621730853632 2.78977555838828
CYP3A7-CYP3A51P -3.96433427058534 3.94767911800287 -13.3959791615288 6.79569437715911e-07 0.00245400405580126 6.3337645710051
CYP4B1 -3.48292701710379 4.82998846464907 -4.92028728248882 0.00105719754951523 0.0472473449467993 -0.500969493038584
CYP4F2 -5.83196537684449 4.76658771915162 -7.34744642079006 6.76845106914233e-05 0.0134447222808668 2.23605547809353
DBN1 1.41372558650244 6.08635989740641 4.94054507519246 0.00102991121191653 0.0468062154610258 -0.474477509037445
DDX39A 1.07216203507081 8.57921013282998 5.12616853037743 0.000812703058523938 0.0422706924978398 -0.234735742517552
DEFB132 -4.43099956459732 6.14497703437575 -11.1245324485923 2.9343009241703e-06 0.00360004202208353 5.12689833734028
DEPDC1B 2.35776213338128 4.65928056192891 7.26075407497018 7.3778704378822e-05 0.0142481707150842 2.15230918287523
DHFR 1.32301033506462 7.63198993798764 5.82351009666372 0.000348426785882707 0.029094515481514 0.618018932276858
DIPK1B 1.63590736894082 4.38087124953437 4.86935425448237 0.00112933446704323 0.0490401744904149 -0.567862107953652
DLGAP5 4.32133207283238 3.90526390919948 9.79324265535478 7.86873718084755e-06 0.00441555575100799 4.25671199967865
DLX1 3.25373277179024 4.13853829621596 9.06071046581185 1.42403233792234e-05 0.00592171550154961 3.71480855475075
DLX2 2.09249732536482 2.92403184346347 5.83095834362742 0.000345411109710925 0.029094515481514 0.626726284811665
DMKN -3.03300466328211 5.24858636885163 -4.8205496956582 0.00120349480151997 0.0496072946152214 -0.632342186641584
DOK3 1.17109400482432 3.65701234674112 5.31697480689975 0.000640330758544709 0.0372829091656167 0.00606626674487831
DOK6 2.83419083899081 4.2008722374037 6.64977786846382 0.000138593415649066 0.0197989237684423 1.53474842368952
DPP10 -1.14624574329954 1.65666746637802 -5.28102910682504 0.000669480864201799 0.0382557873552244 -0.0388631144166451
DPP4 -2.61643643211426 9.51513258380905 -5.86199251219933 0.000333150188654842 0.0289521395198919 0.662917351417403
DPYS -2.97715343365735 4.66845547320427 -4.96381569953582 0.000999507745887503 0.0463260734577237 -0.444125225318448
DSC3 -3.01375358512757 5.03132906407067 -5.6701955115774 0.0004173732126918 0.0309127967665441 0.436931994790656
DTL 2.79564230754977 5.11639898736644 10.1038046881474 6.1890980050872e-06 0.00430286723640345 4.47225827026593
DUOXA1 -2.66906448619675 5.0074282763145 -5.24203680922896 0.00070274745596984 0.0387939313061097 -0.0878284326531702
DYNC2I2 1.19860738852145 7.02779947099414 5.95602607945131 0.000298821080451042 0.0274559968060237 0.771700338526401
E2F8 3.55605402735964 3.71159296342741 6.85673975544212 0.000111426788551697 0.0174544544642278 1.74942837175925
EDN3 -1.56595450649799 2.97320295902739 -6.55849647696976 0.000152830808965244 0.0198787160264543 1.43821896592733
EFS -2.54881609578971 6.64887454466068 -10.4888497915524 4.63582750046785e-06 0.00424368315783594 4.72856727164451
ENPP5 -1.75649209451296 8.87678038063467 -6.14144308405781 0.000241947199047837 0.0245624710918522 0.982381919261022
ENTPD3-AS1 -1.22750179710353 3.73685971487386 -5.20192562284948 0.000738858738459193 0.0402359705170846 -0.138446749045819
EPHA5 -1.76684723130642 3.31806862106558 -5.11839710498906 0.000820721447416954 0.0424758988307082 -0.244664303410096
EPHA5-AS1 -2.47050668828391 2.76440625245745 -5.39103758591746 0.000584540680392636 0.0359296477532036 0.0980051805036748
ESPL1 1.08773557449913 4.86851697957391 5.60068656677435 0.000453442109190386 0.0317363827898788 0.353658111939708
EXO1 3.21208372724847 3.0698388836774 7.88470810456947 4.03409074275424e-05 0.00973621730853632 2.73478293589559
EZH2 2.015804769496 6.35078703271413 8.09886983931758 3.30750885118241e-05 0.00899140355264337 2.92424136888777
FAM111B 2.44366393442436 3.88983181404294 8.97250650667464 1.53359921870864e-05 0.00615120748165502 3.64620158723537
FAM135A -3.5773592361595 6.49294961737189 -9.3762067872249 1.09769547385808e-05 0.00497709445614302 3.95418017863086
FAM182A -1.92284114818885 2.88092368040336 -5.47733462638603 0.000526138343331438 0.0345083881347918 0.204058641181668
FAM83D 1.4499405122291 6.29458920773749 5.90359844611093 0.000317454969556584 0.0281321457012022 0.711211371705402
FANCB 1.28945136496283 2.32629952917545 5.2948426792125 0.000658110957333237 0.0380227707398874 -0.0215733767038095
FAP 2.0708495120748 6.21724267406603 4.89328861878865 0.00109479145815488 0.0483772572939328 -0.536377199214082
FAXDC2 -1.16493539272958 6.38596827188548 -5.6233501501032 0.000441320336551577 0.0315226652721104 0.380890702758389
FEN1 1.28979410370973 7.33939086047706 6.55194826395437 0.000153912409698495 0.0198787160264543 1.43125030316865
FHAD1-AS1 -2.78155774206753 4.42636410225107 -4.94152415233849 0.0010286119707559 0.0468062154610258 -0.473198764085043
FHDC1 -2.09252032033264 7.38124023870559 -8.23584039488892 2.91938896847028e-05 0.00887984043737731 3.04274111578029
FKBP1B -2.11695814505748 6.67452700420601 -5.91243403627183 0.000314227322129036 0.0281065467049839 0.721434103575114
FLRT3 -2.30256467776747 6.58122805805447 -4.85318937224209 0.0011533329572704 0.0491984031052101 -0.589177494236427
FOXQ1 -2.53756113576324 7.34847661687331 -5.65962279682016 0.000422650962338964 0.0310395462024781 0.424312993562838
FPR3 2.03479625575771 4.94269504915839 4.83211292667084 0.00118545826081792 0.0492770842376277 -0.617031106849538
FXYD3 -1.41464797214028 9.77129836528486 -5.94142281723737 0.000303887850631272 0.0276776807887181 0.754892595325576
GAS1RR -2.06595335168001 4.73266658465958 -6.22530218167124 0.000220224788501396 0.0234546845953777 1.07602500845893
GATA3 -2.10456603865334 5.57898038848472 -4.95473953395967 0.00101124827777956 0.0465598351647864 -0.455953289558643
GCG -3.56664389254002 3.22586757188491 -6.86537374135842 0.000110428778612103 0.0174544544642278 1.75825996236488
GCH1 1.20877437889043 7.89833547083866 5.41201811040726 0.000569717639887834 0.0354704501944494 0.123894895714433
GGCT 1.26414461778506 10.9417632020611 5.66094549495536 0.000421986710467495 0.0310395462024781 0.42589262205579
GINS1 2.35754794720685 6.31352699682512 8.2869803237584 2.7876486598889e-05 0.00867790867153772 3.08646101086762
GLRX -1.4800118744799 9.14804494634499 -5.29817097096091 0.000655403053249411 0.0379715041156194 -0.0174119730534494
GPD1L -2.55401380700306 9.8811557765448 -10.3113790670682 5.2901070194052e-06 0.00424368315783594 4.61189766984041
GPER1 -1.62876677781019 4.03825443539141 -5.49341993561823 0.000515974163251114 0.0343697335519272 0.223699267233022
GPR19 1.95626362565738 2.49733155247987 10.8159298255812 3.65295183083959e-06 0.00400997980714849 4.93724984197638
GPRASP1 -1.8464523134858 7.80908790371488 -5.86530310595808 0.000331870666046806 0.0289521395198919 0.666769566789439
GPX2 -1.91403201343491 3.35121547199984 -5.03131157448918 0.000916709447771736 0.0446110420991751 -0.35657118675142
GRAMD1C -2.15199929042924 7.31449812727702 -5.62945878740461 0.000438114066352953 0.0314865150842216 0.388217439606709
GRM6 -1.23566248254034 3.94924667423495 -5.20252949134133 0.000738300324524683 0.0402359705170846 -0.137682830858121
GSTM2 -1.57434437261624 6.79846473258956 -5.05586430214722 0.000888466354857544 0.0439117127091559 -0.324899724652226
GSTO2 -2.828490786407 6.09072243567702 -8.32032256717462 2.70530977640242e-05 0.0085491887888523 3.11481388607007
GTF2A1L -1.20946902681109 3.04979705698564 -4.83592439264886 0.00117957752104105 0.0492770842376277 -0.611988883522661
GUCA1B -1.03424951925755 3.55216634568596 -5.34961436963439 0.000615058558064763 0.0367572388124836 0.0466889276384812
HEPACAM -1.74935910626585 2.97196003743827 -4.94905012414354 0.0010186842286236 0.0467215215125645 -0.463374342273551
HEY2 2.62915969220979 4.21926207031002 4.83409134364909 0.00118240178461288 0.0492770842376277 -0.614413555763083
HFE -1.16801506323188 4.63523942206548 -6.89340687880709 0.00010725574737849 0.0173413420393268 1.78686676084782
HGD -2.26978708864266 6.00608146254892 -6.23564774798243 0.000217696889853185 0.0234546845953777 1.08750746366329
HJURP 3.56340504909405 4.29350050558 5.5804984990249 0.000464546973502088 0.0319770832552245 0.329334015125937
HK2 1.25228748290681 7.85877911650767 4.97106752819471 0.000990233574161606 0.0459984446687942 -0.434683955267523
HLX 1.4776008692558 4.75711752261568 6.00486383293314 0.000282538003708925 0.0268221137421677 0.827681740465076
HMGCLL1 -1.5132371473842 2.17305886334395 -5.89551737272373 0.000320438839298674 0.0281321457012022 0.7018514503654
HMMR 2.69774422673103 5.05016780937761 7.06553920186583 8.98454525084913e-05 0.0157964625401441 1.96026619381833
HOXD10 -3.25777961313435 4.70303117617251 -8.39137048517698 2.53869872230749e-05 0.00837194394004764 3.174833924504
HOXD13 -2.5717634251564 4.67894938166902 -6.338826122031 0.000194159295234207 0.0222504418719772 1.20118766211784
HOXD9 -1.52660659010234 4.90228034417862 -5.46997145603735 0.000530863900436941 0.0345877784220773 0.195054688532826
HS3ST1 2.1679111430624 4.0146420795843 5.06830290083042 0.000874520710535813 0.043662699288038 -0.308890890226068
HSPA4L -1.94462613866678 5.57002774779477 -6.03121398096911 0.000274158819164061 0.0263508317571651 0.857740354788174
HSPC324 1.44536429042925 1.92371816428018 6.80766391660149 0.000117291832884011 0.0181211537663838 1.69904144767549
ID1 -2.54667098675133 9.88927098422824 -8.63691816865205 2.0447726640581e-05 0.0075064723765082 3.37818763246922
ID2 -1.82523829028634 9.1915466630277 -6.44880711167411 0.000172109096774796 0.020788577477875 1.32070336710838
ID3 -1.88523004097784 9.39688623019287 -5.23473748366355 0.00070917299215494 0.0390269685946585 -0.0970210900291173
ID4 -1.8171164714989 6.42736885345197 -6.57309062293877 0.000150450203739165 0.0198787160264543 1.4537289282198
IGF1R -1.890111056239 6.60310345808754 -5.46954242314813 0.000531140672698234 0.0345877784220773 0.194529793651427
IGHV3-47 2.42594714279745 4.28455526156672 6.47515514734123 0.000167245547923761 0.020519061135564 1.34908383212431
IGKC 3.15835711101452 4.78321677837087 5.13609232653576 0.000802587685879452 0.0422706924978398 -0.222071150956312
IGKV1OR2-108 5.32183919671223 4.83754842854735 8.09494193061036 3.31945185574886e-05 0.00899140355264337 2.92081272963808
IGLL3P 3.83093096711395 7.30575154003729 5.19238903101711 0.00074773879710103 0.0405361936228194 -0.150518495284824
IGLV2-14 3.48174065332698 6.83073040755826 5.38701690198358 0.000587429154904465 0.0359296477532036 0.093035913684572
IL5RA -1.58763036470544 3.33519776357712 -5.14608457383697 0.000792540925529908 0.0419543809232926 -0.209334814674193
INHBA 3.0108208296365 4.86622777928922 7.6156351922549 5.20910317777943e-05 0.0115789716777475 2.48929862743495
INHBE -2.24580754907062 2.76621419052703 -5.25175571961581 0.00069429030896343 0.038718751267514 -0.0756015114269957
ITGBL1 3.18672927141187 4.39600655443506 7.10728160193163 8.61096930317757e-05 0.0155911411243327 2.00173797715503
JAKMIP1 -3.8914769706473 6.23959993490513 -8.19523342984613 3.02891495694095e-05 0.00887984043737731 3.0078240934671
KCNK3 -1.94067560140363 5.2977128316277 -8.16523056808847 3.11276408307083e-05 0.00887984043737731 2.98190983094137
KHDC3L -1.31680744493383 1.98590181332908 -6.39243617614225 0.000183045631905733 0.021691203495885 1.25965796193655
KIAA0319 -3.28305393912677 2.9799763401006 -6.08313178499255 0.000258435951886935 0.0256658192511737 0.916667174302509
KIF14 2.39150902731235 4.11425187111919 6.60238160918112 0.000145794480196131 0.0198787160264543 1.48476965862582
KIF18B 1.9191068084229 5.16783989551983 9.61037247785095 9.09165996192721e-06 0.00443380437615671 4.12594432245408
KIF1A -1.37654181919627 4.23004333322236 -5.04193230653697 0.000904374269584332 0.0441745530227644 -0.342859482389796
KIF20A 3.86000094428036 4.33571495261215 5.60649757634743 0.000450299707285217 0.0317363827898788 0.360648104737137
KIF23 3.14504402860313 3.06382260942427 5.5890018735822 0.000459833666778033 0.0318629594285363 0.339587115434791
KIF4A 2.55590720166351 4.67520931915971 6.72385816391166 0.000128110252642416 0.0188667302976935 1.61225324235767
KIF9 1.28544602008001 6.14522832544117 5.83209759345456 0.000344952373005795 0.029094515481514 0.628057389089356
KLF8 -1.58329961341074 4.31117657464425 -5.71377049577431 0.000396370029493122 0.0306188507597705 0.488761590559863
KLK12 2.23826210243755 6.42515564891094 5.28731606617479 0.000664279739442423 0.0382557873552244 -0.0309903612389881
KNL1 1.21153175540639 2.82312630555669 6.33071463155693 0.000195904564827822 0.0222882100594117 1.19230540511296
KPNA2 1.01469081460765 8.95287112690885 5.00546797903058 0.000947496132584851 0.0452218005430715 -0.390010203082487
KRBOX1 -1.13499706235659 5.29368522912577 -5.35628974846334 0.000610025213927225 0.0365611950772418 0.0549765870545427
KRT14 -4.11935017705245 5.93036981230357 -5.27321490174993 0.000676007464609723 0.0383681023142511 -0.048656933697858
KRT15 -5.79285450666766 7.07565546707114 -5.37887046769115 0.000593329476106577 0.0360877351533407 0.082959838243803
KRT5 -3.47853606396422 7.07969375489647 -5.02873700589997 0.000919727098942576 0.0446110420991751 -0.359897708360669
LBH 2.08791740080633 9.19392620461739 7.51335611165284 5.75128893190057e-05 0.0121166296214798 2.39374647503978
LDAH -2.21321302022648 5.95269466521593 -6.87321883260177 0.000109530498789924 0.0174544544642278 1.76627605161121
LDHD -2.22126192884568 3.93463373861145 -6.3273843194111 0.000196626103990591 0.0222882100594117 1.18865594122687
LIN7A 1.84437025725523 3.59368263165568 5.37288743100647 0.000597704090692818 0.0360877351533407 0.0755530442022225
LINC00293 -2.21033505857879 2.06286219747342 -6.69165728538821 0.000132555666272314 0.0191993995239004 1.57865515064703
LINC00844 -5.48853179691776 8.24797432998956 -18.3075436793364 5.54958101024083e-08 0.00115747611130593 8.11914655167777
LINC01018 -2.28209966544544 4.74250606136573 -5.28223508264957 0.000668479742218944 0.0382557873552244 -0.0373524708876483
LINC01088 2.32592920562543 8.4732285868251 5.78237919485461 0.000365608244175262 0.0296711717850717 0.569785108518211
LINC01730 1.99354077814223 1.90384494747494 8.70412042338785 1.92890009778721e-05 0.00731473987991777 3.43275992583186
LINC01806 -2.39096558980656 3.95156404671797 -6.49321226676041 0.000163999810781209 0.0204822997213394 1.36847799103472
LINC02297 -3.60287150381985 5.42129231609263 -6.21545707828484 0.000222660380202559 0.0234546845953777 1.06508374645618
LINC02562 -3.53707821555218 5.96763617642376 -5.54213182918649 0.000486480175624134 0.0330505440488357 0.28293498696449
LINC02777 -1.71720582134773 3.5223392400627 -9.06410621276962 1.41999147367622e-05 0.00592171550154961 3.71743488762068
