logFC AveExpr t P.Value adj.P.Val B
BCL6 0.152528897507097 5.65556596379479 0.916817602754481 0.385202627543919 0.676163205073516 -6.16161006283209
BCL6B 0.809465344528115 3.31365602314093 3.23431716986199 0.0114647410854963 0.139266222958763 -2.91754358277302
BCL7A 0.590757158616111 5.03353660378193 3.35958463090094 0.00947685105558394 0.12590656943339 -2.72572970955737
BCL7B 0.145935075789623 6.80983352851437 0.804249901405186 0.443762980650166 0.719856801637689 -6.25927829712769
BCL7C 0.222029463850956 7.06424812015472 0.961978787056203 0.363349626179538 0.659436788029032 -6.11950069968317
BCL9 -0.109073645640511 6.8074312833075 -0.641507088463686 0.538568774320319 0.782400844605342 -6.38084518149851
BCL9L -0.313516984364021 4.47719816461852 -1.78757589518139 0.110440575355022 0.385484233517446 -5.11979054578725
BCLAF1 0.284311175843649 7.42637863543116 1.48739536732979 0.174023893914179 0.470584254553096 -5.52537014306406
BCLAF3 -0.0931420722576979 7.15353976023604 -0.28239433755217 0.78458261330868 0.916218818498585 -6.55810184174965
BCO1 0.0893921880539357 2.85523658167965 0.121252153835802 0.906386827071597 0.966488243979157 -6.59369228012257
BCO2 -0.386837989409861 4.44388951806709 -1.49477591226323 0.172128794553602 0.468619014228491 -5.51587034161097
BCOR -0.0777900088640955 6.97156687987805 -0.313756396610227 0.761477185366642 0.904821769070849 -6.5479238951417
BCORL1 -0.34637289198357 4.26140007012483 -1.02323530813786 0.335203082391752 0.63674083717444 -6.05983474115432
BCORP1 -0.759210370618504 3.87799681250511 -2.82903242314551 0.0214666843551196 0.185242298549744 -3.54489925180659
BCR -0.008051981292442 6.27259482577664 -0.0526492922588351 0.959261395168442 0.984841168393378 -6.60025097925298
BCRP3 -0.0787884535445746 1.71657673269351 -0.17820068510769 0.862854897011862 0.949602795437 -6.58433370460598
BCS1L 0.838935805530006 7.91345512366927 2.55783765329009 0.0328908898278267 0.223395393397805 -3.96624556923701
BDH1 0.278380472993198 4.54097088249049 0.689730128496354 0.509258455670892 0.764144144599122 -6.34734638899864
BDH2 -0.680012534681276 6.52648898958118 -2.46610606637864 0.0380242805607918 0.237719435445669 -4.10812170082914
BDKRB1 0.822739678966907 2.55223454437308 2.37985112908384 0.0435856028178917 0.254568725279408 -4.24092449208972
BDKRB2 -0.16892370514043 3.8403026349192 -0.238088763005816 0.817607609230466 0.931747454142707 -6.57068735397531
BDNF -0.394691889408076 4.22615030480261 -0.76020758951504 0.468254413802503 0.736251964468813 -6.29453655953967
BDNF-AS 0.0307545448393267 1.99108370933403 0.0641537706686698 0.950371990668377 0.981979690849364 -6.59951175491379
BDP1 0.650287883744255 6.36898530769323 2.47162286991612 0.0376938655236202 0.237152854250514 -4.09960574965341
BEAN1 0.41612045983738 3.24009160842793 0.991706662189557 0.349476013334032 0.647558749501339 -6.09090478415162
BECN1 0.107229471414757 7.17707061654666 0.573089178625777 0.581833342579794 0.809757503912364 -6.4245852664728
BEGAIN -0.515942725212865 4.14056466866307 -1.788824083517 0.110228202085975 0.385287754523092 -5.11803128831855
BEND2 0.0738997983081977 2.42598093263202 0.0910868961528567 0.929592035063973 0.974296536448708 -6.59721243341558
BEND3 0.764941546973899 7.03172152302301 2.37228445268078 0.0441107471282578 0.255836524351687 -4.25254020680574
BEND4 -0.215000980555521 5.12899403660878 -0.679889873317811 0.515157912347581 0.767913706248821 -6.35435831121416
BEND5 -0.241153460290155 4.20060978890216 -0.81624230821639 0.437247123559375 0.715353520964414 -6.24938407795427
BEND6 -0.196166415758457 2.63002532273597 -0.704675617878458 0.500379260202928 0.758328068683487 -6.33652553275419
BEND7 -0.118329407697507 3.29367613628844 -0.336487135087201 0.744886038294224 0.896563178797311 -6.53989410720478
BEST1 0.326931932179624 2.66334389647388 1.06323926991933 0.317741769869772 0.62139147624696 -6.01934019839944
BEST2 -1.96579703200885 2.95042702484064 -7.42705940574224 6.2574963760808e-05 0.0129220397936552 2.31214432941137
BEST3 -0.580472567628314 2.06538442923487 -2.79503297461068 0.0226409598204461 0.190182238813953 -3.5977725022939
BEST4 -1.27138037277235 1.56342953829515 -2.44436130854374 0.0393552636231942 0.241902565303484 -4.14166389756809
BET1 -0.220239577106909 8.90010488708827 -1.14057148926222 0.286010863228842 0.590920180493828 -5.93778515737343
BET1L -0.135095568409844 6.4603903239138 -0.648681771465495 0.53414480595651 0.779960462778251 -6.37599932061753
BEX1 -1.06331738002052 6.76731110313116 -2.07256133793218 0.0708175690327936 0.316418602681443 -4.7062162715456
BEX2 -0.815986908119088 9.04307698466066 -4.94862657367738 0.00101924017299788 0.0467215215125645 -0.463927009354165
BEX3 -0.3200826204113 11.9731481550267 -2.08361866958477 0.0695963864094948 0.314666536482077 -4.68975798687763
BEX4 -0.778233894355289 9.85552399675494 -3.98253819505727 0.00378756095052302 0.0833658551793297 -1.79681546694444
BEX5 -1.25824536722981 7.74282517173224 -2.0145586993169 0.0775719414022728 0.33106460004719 -4.79211008903187
BFAR 0.308981058941192 7.97074682868721 1.53904650694503 0.161142374140407 0.45479654904553 -5.458338630283
BFSP1 0.394562620618805 3.36894971630505 0.547439758888714 0.598541044195864 0.820213184438962 -6.43981349884078
BFSP2 -0.817885506749413 1.43821617596414 -1.33518734357117 0.217410115334472 0.52271155913903 -5.71499985322073
BFSP2-AS1 -0.370210045229557 1.19289958374476 -1.12815377621612 0.290928673042283 0.595993752644074 -5.95116390056549
BGLT3 -0.763830824284763 3.4096821863054 -1.66194272063357 0.133877097025497 0.417755028824174 -5.29401156422808
BGN 1.83461791495573 5.80998256999817 3.40741332682508 0.00881659785236266 0.121538520427447 -2.65286108731907
BHLHA15 -0.00904412082429396 8.15522227303496 -0.0232271949432306 0.982019927099028 0.99330696505841 -6.60147935586966
BHLHB9 -0.937894594757831 6.10402548409231 -5.17832486410659 0.000761047676177333 0.0409102355206975 -0.168347392370094
BHLHE22 0.752095182331934 2.94122356535454 1.96360303498047 0.0840157777257961 0.34224942891151 -4.86691289008747
BHLHE22-AS1 0.0601804494312248 1.95603038508305 0.0851518577922283 0.934166834455171 0.976050379031735 -6.59778754036329
BHLHE23 0.19414828095161 1.22342886721196 0.990585360955493 0.349991968469783 0.647558749501339 -6.09199580792424
BHLHE40 0.331420274752741 6.49331332742979 0.948095239904797 0.369967796179462 0.664006395741764 -6.13261882299151
BHLHE41 -0.0674096846835006 5.12751969670763 -0.362102987710533 0.726356902588788 0.886914128357182 -6.53019160600811
BHMT -0.19940854317821 3.10409775224469 -0.368606310170846 0.721682342268632 0.884690761296394 -6.52761863037542
BHMT2 -0.713932078888693 4.12635215414158 -1.85195644765956 0.099973721902949 0.368922844608954 -5.02838373322354
BICC1 0.951647907146286 5.47610749435622 3.91544471723775 0.00417009823215784 0.0865430237095682 -1.89452331007127
BICD1 1.81370567328312 6.0931554412389 7.97557843686353 3.70618331617279e-05 0.00973621730853632 2.81580188242042
BICD2 0.0656749389511484 5.58794233242907 0.27885943452186 0.787201624172783 0.917910453143162 -6.55918323502959
BICDL1 -0.352138373877169 4.41731263831658 -0.900238445860404 0.393460930738531 0.682502880273913 -6.17665717721631
BICDL2 -0.187396278030005 6.48411121191251 -1.15914680107394 0.278779399731235 0.584330698189247 -5.91757539755584
BICRA -0.343917361511161 6.30737995914523 -1.37259798660864 0.205958636906948 0.509800331416664 -5.66955054383499
BICRAL 0.0187827895842343 7.98932741779462 0.11974643329444 0.907543076424635 0.966635735163045 -6.59389163285235
BID 0.390644374743208 6.63635302936568 2.22173784746964 0.0559725216255248 0.284736313059407 -4.48218734337493
BIK 0.842529531266432 8.94617394273352 3.84795636770459 0.00459683749367971 0.0895926267297872 -1.99342311621043
BIN1 -0.924770397172478 6.0639618818252 -3.07641653265974 0.0146111095019555 0.154770904460277 -3.16100757895761
BIN2 1.20548410191055 3.3042482982216 1.92705344207512 0.0889512417319741 0.350378857186739 -4.92015756879341
BIN3 -0.144707971260106 6.43811861783503 -0.812778505724238 0.439122363926306 0.716530483775654 -6.25225463264531
BIN3-IT1 0.320792221597538 4.22056512685178 0.89904236089223 0.394061620280122 0.682976833486995 -6.17773406350598
BIRC2 0.0257936113360095 9.9332974851772 0.144775757069859 0.888355432060718 0.959624468950197 -6.59025576959192
BIRC3 0.596431235015587 5.94308103947713 1.23739134768742 0.249932625806085 0.558362776211431 -5.82993376499877
BIRC5 2.45832773315083 4.28376987199296 6.57778537705454 0.000149693095095827 0.0198787160264543 1.45871205952849
BIRC6 -0.109486228872088 9.41914382565392 -0.603439255671786 0.562403497852098 0.797211886188999 -6.40573780189875
BIRC7 0.563706167538522 3.55939890381884 1.44500236067707 0.185271042937029 0.484616571472015 -5.57941125302385
BISPR -0.435022418915777 4.34991393364509 -0.670966751589297 0.520543886431434 0.771805206461962 -6.36063895086879
BIVM 0.342453553400208 5.29665398068999 2.41146350173174 0.0414584612910496 0.248619645528298 -4.19233251665561
BLACAT1 1.2548197485446 1.39665379419315 2.33515738891532 0.0467804731326863 0.262770213372542 -4.30944300354176
BLCAP -0.188821845126949 6.14744195929686 -0.808162220095764 0.441630068109103 0.717981159949102 -6.2560641624053
BLID -0.386469808965299 2.05500469025581 -0.856416927704544 0.415899385240926 0.701699844521113 -6.21533970628729
BLK -0.422651785697807 2.06700704901096 -0.789932114187379 0.451628270217789 0.724896952935343 -6.270927378232
BLM 1.74113624409977 4.26157012240812 4.5210933500278 0.00179156116436815 0.0598823577006834 -1.03615155634811
BLMH 0.286858590981201 6.40744982261597 1.55657410337629 0.156969127991188 0.450008876780601 -5.43530721626104
BLNK 0.0240098088261131 8.32500427015801 0.102977946072672 0.92043477971122 0.970823993613905 -6.59594390222137
BLOC1S1 0.0113697465679987 7.75204676258636 0.0485539532489759 0.962427350656731 0.986114524103332 -6.60047900631415
BLOC1S2 -0.243219605559064 9.11440055249497 -1.26547239103478 0.240201417824627 0.548110350543226 -5.7975253272862
BLOC1S3 0.0636610411710103 4.543772602566 0.264948484891809 0.797535797412472 0.921407277737678 -6.56330897898386
BLOC1S4 -0.167646269785887 8.33434192092657 -0.955197337042677 0.366571218288507 0.661725454374536 -6.125927271387
BLOC1S6 -0.601598625096489 9.1743767387256 -2.39073699001101 0.0428410508437316 0.25221646921331 -4.22420295787608
BLVRA 0.0860826276007574 6.17428503381772 0.354555151251272 0.731797492635852 0.889546780594816 -6.53312221468931
BLVRB -0.932790938818608 9.10194395308835 -3.37860605681141 0.00920823844154712 0.124258519718609 -2.6967240507309
BLZF1 -0.0248380270880713 5.26440712512456 -0.126582342960917 0.902295669127598 0.965036704322564 -6.59296663756849
BMERB1 -0.332872329603966 5.23957574814382 -0.875391142593064 0.406075108805306 0.694108223598777 -6.19878641519147
BMF 0.241869275555046 5.37675451463986 0.517488087261701 0.618374273727315 0.831360260616866 -6.45677468128726
BMI1 -0.147540928285542 10.1343074491119 -0.909703537692596 0.388730711489137 0.678473343056815 -6.16809413166113
BMP1 0.144250829501856 2.7346999398476 0.548255890965836 0.598005449366541 0.819972365882449 -6.4393389102587
BMP10 -0.893041061958737 2.83540015510504 -1.87958561316161 0.0957754812511625 0.361900635920521 -4.98875762661079
BMP15 0.980995894656735 3.7360330176578 1.35362802815063 0.211698873374688 0.516277942797751 -5.69269544081067
BMP2 -0.116903190912827 4.13148633150856 -0.262485920448128 0.79936966570251 0.922411746857467 -6.56401772563026
BMP2K 0.573643200865231 4.48307198304566 2.22852062521205 0.0553757258744862 0.283150653239559 -4.47190871004818
BMP3 -0.0404116248761424 0.844996182637036 -0.223053860643989 0.828906495829062 0.936021792862381 -6.57447821462719
BMP4 -2.21512767674115 4.15257025043419 -2.11537165254938 0.0662024649829759 0.307853100598464 -4.64235494210959
BMP5 0.556307326118448 2.00388085671498 1.17661131813034 0.272115921671651 0.57842274826367 -5.89836181724554
BMP6 0.872127836612133 2.94169288966134 2.26703411677472 0.0521043767457941 0.27596266779762 -4.41341327313884
BMP7 -0.511153521220272 4.05533531340092 -2.17863453224521 0.0599159757711921 0.294039413331707 -4.54733223147457
BMP8A 0.868082833629597 2.69783830921636 2.31011461769695 0.0486716173659389 0.267072855406837 -4.34773317254884
BMP8B 0.22217647852728 4.07669913386449 0.928416529752633 0.379500400124475 0.672138527671215 -6.15095052675128
BMPER -0.846081573581137 1.3357856155401 -1.38360816386619 0.202688970387065 0.506217577567326 -5.65602554499792
BMPR1A -0.545508443894816 7.02306389842871 -3.07019696445963 0.0147521206833016 0.155632261553678 -3.17062899592968
BMPR1B 0.23270477022727 8.55755794634957 1.46145343791426 0.180832519445149 0.478484900145362 -5.55854740440895
BMPR2 -0.0294772942225947 7.12048937848088 -0.163514477340416 0.874040274647722 0.954392859448591 -6.58708572556907
BMS1 0.290703105207689 7.61221921363351 2.03367982510937 0.075279133557457 0.326423469565048 -4.76387856456885
BMS1P1 -0.123637382927842 6.37271811559642 -0.470680518759704 0.650038132063793 0.849595520770431 -6.48148559502656
BMS1P2 -0.0195618581268233 6.69629479973856 -0.0987704407811833 0.923673604217021 0.971887041166899 -6.59641048624195
BMS1P20 0.341077085213085 6.41630742767901 2.00138654466128 0.0791904982597815 0.33400934726072 -4.81150797733343
BMT2 -0.134512251401645 7.44599113338124 -0.840673757548684 0.424176551200841 0.707123422266606 -6.22884435202129
BMX 0.164556080802283 2.00591164073204 0.380077769058817 0.713466902087485 0.880294623010506 -6.52297217256944
BNC1 -0.945944422746455 2.23450424007996 -2.07282624728372 0.070788070023213 0.316354569632345 -4.70582227032355
BNC2 -0.558050023517056 4.57236822905538 -2.37025054470361 0.0442529804438435 0.256123405210559 -4.25566144779637
BNIP1 0.137090013472675 6.18185408624461 0.68561536393554 0.511720219629583 0.765914826271203 -6.35028938296717
BNIP2 -0.11067037039151 8.14568685388897 -0.721937195070829 0.490246484223301 0.75095996779123 -6.32377286583097
BNIP3 -0.824701262382357 10.3806376076708 -3.59435883195901 0.00666667601506587 0.105819529411133 -2.37027668290431
BNIP3L -0.708994500669311 9.52872055182068 -3.30208383196767 0.010340157178469 0.130785117205172 -2.81361153277179
BNIPL -2.0577001574411 3.82664452544124 -3.89926602131378 0.00426839164183412 0.087383523897502 -1.91817635385788
BOC -0.0499610142947144 4.65197018990198 -0.163154406747137 0.87431490133886 0.954420130841343 -6.58715024791061
BOD1 0.162231790726667 9.12580327297199 0.886521943914272 0.400389148425959 0.688740404665278 -6.18893622222434
BOD1L1 0.195541254203687 6.47973677330172 1.10136629320807 0.301767304327746 0.60619058687801 -5.97965965562826
BOD1L2 0.0369606139381884 3.54969548414549 0.102675035033022 0.920667900776408 0.97085407682521 -6.59597814146975
BOK -0.918327511521172 7.24648743235644 -2.32460931039833 0.0475679418224364 0.264566550024149 -4.3255803113731
BOLA1 -0.146111747039068 6.70786072110318 -0.553930693367942 0.594288482098953 0.818534958141574 -6.43602081970783
BOLA2 0.409848091474762 5.01865772535884 2.07453331948162 0.0705982651319373 0.316268455341914 -4.7032829730129
BOLA3 0.311881796669436 9.05739373575569 1.27971519320372 0.235388151055433 0.542485156526317 -5.78090173348969
BOLA3-DT -0.68089178001305 2.51808046001385 -1.1896777720909 0.267215697332381 0.574966387524124 -5.88385402461304
BOLL -0.108239669285253 3.18692777678148 -0.15588267529315 0.879864873811049 0.955926550676036 -6.58842304354637
BOP1 1.14707539946474 4.84583176515614 3.84659194824102 0.00460593148338858 0.0896137247658913 -1.99542885297683
BORA 0.587788861935617 5.69085917314646 2.83773073174457 0.0211764536346654 0.183649602269529 -3.53137386454139
BORCS5 0.612012952963328 5.54081528547016 2.97813071855995 0.0170132640390312 0.16714349885166 -3.31327222120892
BORCS6 -0.138852477238263 3.77903704412001 -0.492232620268082 0.635359860169191 0.842019354654265 -6.47038156351723
BORCS7 -0.325116160542109 10.1944212967449 -1.8432296333233 0.101335567529552 0.370864350230544 -5.04085146312543
BORCS8 0.373915647736102 5.55144397042477 1.40948508360499 0.195180905150738 0.497733382584337 -5.62397792343068
BPESC1 0.160869670228647 0.985073866993328 0.30019412209659 0.771439488076878 0.909828952047661 -6.55245381957171
BPGM 0.339255141617506 7.69091551886759 1.75164644054596 0.116720465020375 0.393642893907126 -5.17020192311028
BPHL 0.804338591825521 7.06151320767945 3.51782348751847 0.00747088174327493 0.111255931736857 -2.48551484940082
BPI -0.608323412595547 2.64301930908923 -1.3029015525434 0.227726198088426 0.535003455617283 -5.75357729183629
BPIFA1 0.693501209662516 3.77528325132476 0.873858783185195 0.406862359623421 0.694770610337784 -6.2001344227527
BPIFA2 -0.41691151992307 2.55121228374522 -0.589093246252862 0.571541157974757 0.803277219129347 -6.41475795868646
BPIFA3 0.64759483085878 3.51042721953183 0.771429070050694 0.461930766319718 0.731659325116218 -6.28571547662483
BPIFA4P -0.285578624416329 3.44028802710404 -0.705996302212933 0.499599352189957 0.757883750718301 -6.3355594517181
BPIFB1 1.13172219374106 1.90384448226679 1.64626421534527 0.13710431910827 0.422390662280825 -5.31533129744188
BPIFB2 0.891414904228257 2.9041801279284 2.21145016566525 0.0568898353751848 0.286537381410343 -4.49776345146281
BPIFB4 -0.0497240607098712 1.37278810412916 -0.0874705324369413 0.932379253832661 0.975355306308948 -6.59756746174017
BPIFB6 -0.256075967678437 1.7692870822589 -0.660003317219727 0.527208450991222 0.776114247764251 -6.36825393796067
BPIFC 0.251193871117613 0.994734943765446 1.05747671805485 0.320212630114535 0.623187074182004 -6.02524616075307
BPNT1 -0.120304208707202 5.10965544441811 -0.482431954113455 0.642014102346607 0.845240298003792 -6.47548923748219
BPNT2 0.404024766770661 6.32506471378344 1.72694978301078 0.121228467776748 0.400137989032639 -5.20458845097752
BPTF 0.133943104857646 7.46169714285725 0.754274196375533 0.471621021643496 0.738603775529766 -6.29915545235461
BPY2 0.490518709264301 1.77783301736731 1.07106375625048 0.314410615096069 0.618087096800935 -6.01128226975609
BRAF -0.530986000284551 6.99725725141416 -2.82609359403598 0.021565665290933 0.185431718713694 -3.54946914557654
BRAP 0.00198507502913969 6.13476170528572 0.0113054441289971 0.991247830648692 0.997860204771462 -6.60170592002521
BRAT1 0.10820253055808 6.377247634685 0.417419323091466 0.68700179621734 0.868015040266724 -6.50689837114609
BRCA1 1.01798294049809 4.95219270711576 3.2770131605958 0.0107420784478039 0.133759719513938 -2.85201815252893
BRCA2 1.01971394869553 3.76063063154837 3.12140543177717 0.0136320303638361 0.150276563054191 -3.09147647457794
BRCC3 -0.156975545697509 7.80410603550567 -0.963928526405509 0.362427293439321 0.658749111918423 -6.11764630233496
BRD1 0.0705005312645524 8.00204614110254 0.373727620779621 0.71800984354269 0.882776530485466 -6.52556126669877
BRD2 0.564825282638894 9.04643142096855 2.76017482506735 0.0239135575815125 0.193917730249883 -3.65198457037132
BRD3 0.366995263197665 6.66880725769343 2.07915220409422 0.0700871811122216 0.315608252431001 -4.69640920564853
BRD3OS 0.247811465019101 6.59218626991728 1.03095424290924 0.331777581241566 0.633805185194664 -6.05211363468359
BRD4 0.0229660491189225 5.76491284914345 0.138735050370357 0.892979669513381 0.960932252834263 -6.59119597491459
BRD7 -0.510494465010768 6.31483802605661 -2.19532105451515 0.0583579169816054 0.290355695249367 -4.52214932429121
BRD7P3 0.288178675907265 1.7058600938259 0.701718223941899 0.50212848392364 0.759415411764435 -6.33868306222053
BRD8 0.306066574765775 5.69267869928771 1.21932946066499 0.256363242270346 0.564562152257693 -5.85051725417433
BRD9 0.60078710049339 7.1635125445244 2.73349055176383 0.02493717429091 0.198005441595002 -3.69348121107265
BRDT -0.768383954208144 2.7493655731129 -1.8990229463187 0.0929228630705323 0.356988792606758 -4.96074470651902
BRF1 -0.187034809032524 3.08457114309028 -0.967335181752889 0.360819948306714 0.657316941377686 -6.11439908200363
BRF2 0.0879089422063961 6.35272034592393 0.341610405612654 0.741165577867514 0.895046909579931 -6.53800884389592
BRI3 -0.134064163642045 7.21769347703545 -0.733208700371303 0.483701283090097 0.746250289326885 -6.31529923958024
BRI3BP 1.29753762916874 8.39837252924126 4.93874202800316 0.00103230853488382 0.0468062154610258 -0.4768328126887
BRICD5 0.250987432771911 4.56463185929046 0.814176305206696 0.438364959730305 0.716309774764571 -6.25109748191547
BRINP1 -0.784222476155187 2.34186894796358 -1.44934388549555 0.184090480502705 0.483269370905591 -5.5739185877305
BRINP2 -0.0558616751286928 0.899385030596084 -0.334407180099098 0.746398509100602 0.897283779628302 -6.54065158355715
BRINP3 -2.41162117254283 5.25430510750693 -2.3431364825971 0.0461934349963257 0.261064034288582 -4.29722712135791
BRINP3-DT -0.732212785073993 4.65236201746643 -1.39351446827695 0.199785608030273 0.502774080258933 -5.6437997670779
BRIP1 1.07423936914218 3.99232476848636 3.69853169711336 0.00571646037382974 0.0978015918450909 -2.21451079063136
BRIX1 0.48330100719059 6.62098080456923 2.66628990229638 0.0277183985014294 0.205957476859392 -3.79794200813996
BRK1 -0.0373329454321443 8.62827043971992 -0.213682598212543 0.835970665993086 0.938797894413115 -6.57671751607958
BRME1 -0.108668609030583 2.70975639503778 -0.233782323759854 0.82083946594425 0.932475421633945 -6.57179809648251
BRMS1 -0.195896404458101 7.2357605492972 -1.24044283879541 0.248859518289879 0.557230811044159 -5.82643586751952
BRMS1L -0.220768227759434 6.52726775713294 -1.29781543135694 0.229388617349819 0.536603677889768 -5.75959868094396
BROX 0.313024078232089 6.86132154329735 1.13376878528476 0.288696627558124 0.594055402622316 -5.94512748901055
BRPF1 -0.144714831834363 6.12166984971885 -0.858354672670471 0.414888475215516 0.700820402612148 -6.21366303055837
BRPF3 0.0101393755544903 5.13118381955508 0.059760104901267 0.953766139772074 0.982687641075262 -6.59981124378122
BRPF3-AS1 0.398912501681258 3.4093871877151 1.40396552012734 0.196761775547117 0.499776215485056 -5.63084400393693
BRS3 0.053459115373049 1.63229560802134 0.159460751287556 0.877133095217455 0.955292356267064 -6.5878039663719
BRSK1 0.590824783158632 1.89984357169435 1.22220606309281 0.255330013034492 0.563496648701222 -5.84725295245328
BRSK2 1.1827691862363 1.75025337314296 3.86474407316993 0.00448650063802874 0.0886966292012942 -1.96876488588923
BRWD1 0.0314204637156941 5.97453986729944 0.178123004839006 0.86291397662275 0.949602795437 -6.58434887861178
BRWD1-AS2 0.421029589093289 4.71407735622303 1.85782689191509 0.0990673808713937 0.367072013294485 -5.01998360213182
BRWD3 0.315766644019462 4.47367602311828 1.3066728381981 0.226500134569018 0.533732954606319 -5.74910260843771
BSDC1 0.0822372118498933 6.97977284185907 0.487666876494116 0.638455499727473 0.843277869907364 -6.47277307994935
BSG 0.1522528814486 6.51249885718643 0.661680797471123 0.526185377594496 0.775402113499557 -6.36709608412559
BSN 0.624386454327207 1.77244933171455 1.546012429483 0.159472028720582 0.452997121811791 -5.44920223015058
BSN-DT 0.480849493111202 2.84983402548568 0.848794257228468 0.419892860385379 0.704453548454514 -6.22190468267511
BSND -0.680347731452354 3.06811717222234 -3.82594725456161 0.00474589783753301 0.0906457794848223 -2.02580709750677
BSPRY 0.413373541862327 6.5337728576758 1.86577712838566 0.0978523368706293 0.365016647778215 -5.00859070849337
BST1 -0.116581693755334 2.57705854938713 -0.153091319889437 0.881997194132472 0.95685832386749 -6.58889630550257
BST2 0.504621431437211 6.09127244385107 1.03599290045843 0.329556082510464 0.632108811193742 -6.04704953962101
BTAF1 -0.247554922558091 8.56343386435809 -0.862722855127042 0.412615963130996 0.69870351084056 -6.20987179429335
BTBD1 -0.0428814602037413 9.79750229377443 -0.266128150851929 0.796657772113328 0.921273034508077 -6.56296715688331
BTBD10 0.240762213527107 7.39791596643227 1.51958639876569 0.165892083320147 0.461930107427796 -5.48374252757696
BTBD11 -0.758940117548956 5.1777679391734 -2.12859912900857 0.0648367975562025 0.304920427397194 -4.62254879745705
BTBD16 -0.0077145193900654 0.518257811249623 -0.0554096782726433 0.957127870465538 0.984137986590863 -6.60008687732543
BTBD17 -0.0386587261655351 1.17351670263852 -0.161997983407249 0.87519702988188 0.954537057224142 -6.58735651581414
BTBD18 -0.135174290145216 4.74714070471972 -0.43969182674748 0.671428371732626 0.860393961219387 -6.49662477957507
BTBD19 0.609560925835177 3.61492945764211 2.05735130137304 0.0725314623280544 0.320333736444617 -4.72881288610704
BTBD2 1.63718708876847 4.03639309952014 2.11877557540037 0.0658483656921579 0.306973483066906 -4.63726133728117
BTBD3 -0.464270058576977 8.73023909968987 -2.28677229705823 0.0505027403723886 0.271738967843706 -4.38335164366379
BTBD6 -0.403868120607596 8.67046223512463 -2.16069501661498 0.0616366356774816 0.297169512326684 -4.57435234022127
BTBD7 -0.427747444060796 6.33857470310866 -1.96197114697714 0.084230426136674 0.34270159837543 -4.8692977086728
BTBD8 -0.534224510129709 4.5360053687194 -2.86412447089856 0.020320284901411 0.180579540770656 -3.49033905709155
BTBD9 0.0444794888819664 3.95153903762458 0.113443791099548 0.912385401834099 0.96862001794371 -6.59469913787575
BTC -0.516952364381029 5.99530324794719 -2.02567360867038 0.0762310679512247 0.327854113604739 -4.77570976152251
BTD 0.238126942284119 6.03010073553506 1.38568663551302 0.202076795578927 0.505603906840115 -5.6534648567925
BTF3 -0.00181716966066148 9.33780944001918 -0.00663462968512625 0.994863685940547 0.998424185359326 -6.6017520360094
BTF3L4 0.139879418342852 6.35237517056629 0.631325528785081 0.544884191708225 0.786535371752956 -6.38763826640881
BTF3P11 0.281026758667866 0.720075607115077 1.05297954680684 0.322151280252009 0.625033418810806 -6.02983836988077
BTG1 0.181531556347225 7.88541805854569 1.04973746278482 0.323554525831508 0.626241346071619 -6.03313975619981
BTG1-DT -0.371893226721451 3.17385336838792 -0.44890009470083 0.665037938521357 0.857746819415851 -6.49222852202003
BTG2 0.059662738372193 7.36998292267284 0.246241316135207 0.811499503626238 0.928853949926752 -6.56852986821606
BTG2-DT -0.536136957386632 4.68344245225016 -1.83467916290002 0.102686880761016 0.372527485814793 -5.05304422288959
BTG3 0.193551638568412 7.44557515626252 0.676245695489625 0.517353362474338 0.769536377202059 -6.3569322608409
BTG4 0.163690426016756 1.818682363146 0.368689654775269 0.721622514240638 0.884690761296394 -6.52758536837255
BTK 0.873406164732833 3.79702176568212 1.40323475164757 0.196971909605499 0.500090458751296 -5.63175182246241
BTLA 0.248995841665358 3.16654555550545 0.434374519050989 0.675131487352038 0.862238529894155 -6.49912382607276
BTN1A1 0.568140688527926 2.02716486122623 1.04291778841299 0.326521681793406 0.628820810874075 -6.04005888625548
BTN2A1 -0.0259767260816295 6.25099038879548 -0.0987877062973598 0.923660310563272 0.971887041166899 -6.59640861128107
BTN2A2 -0.462739129586312 4.377003899534 -1.61484209072196 0.143787396188849 0.432771856821112 -5.35775580235498
BTN2A3P 0.312747320904244 3.16772229385243 0.40198926318006 0.697884902470356 0.872537789198807 -6.51371571732446
BTN3A1 0.0505761395319251 6.23881245290962 0.192437949756586 0.852042578852805 0.945721465974826 -6.58144182108417
BTN3A2 0.142953195910066 6.57441385676498 0.375465363873638 0.716765460095372 0.882018868972737 -6.52485693757217
BTN3A3 -0.175396449815072 6.52561816733681 -0.426650495420627 0.680527400364032 0.865103918412423 -6.50270226029453
BTNL2 -0.8043459769906 2.01668600599585 -1.72687290744821 0.1212427495398 0.400137989032639 -5.20469514331462
BTNL3 -0.737317168094053 3.77216418728214 -1.23199904362382 0.251838309798219 0.560004716540198 -5.83610055999688
BTNL8 0.374513835008114 1.15707159460679 1.33089616845233 0.218757873678046 0.524440571414139 -5.72016221046817
BTNL9 0.418460110596813 3.32015123656553 2.10527721122863 0.0672635242001452 0.310290204566933 -4.65744672330254
BTRC 0.346027219969898 4.43640799274001 1.59254992801076 0.148707134594408 0.439317947058863 -5.38760085491539
BUB1 0.988761007421591 2.12600226975092 4.79495925846877 0.00124447895313773 0.0504982442132173 -0.66630165820799
